learning rate,GIN_num_layers,GIN_hidden_dim,train_patience,numL,numK
0.0008,2,8,10,10,1
5,10,3,11,11
run,epoch,train_loss,train_acc,valid_loss,valid_acc,test_loss,test_acc,epoch_duration,run_duration
2,8,66503.68621826172,0.625,61144.93764648437,0.58,66776.0427001953,0.66,6.836718797683716,_
2,9,66683.20950927734,0.625,61566.26127929687,0.58,67165.65252685547,0.66,6.792175054550171,_
2,10,66912.67145996094,0.6275,62393.97099609375,0.58,67779.51311035156,0.645,6.768187761306763,_
2,11,67227.41551513672,0.6275,62934.68227539062,0.58,68051.10346679688,0.645,7.58328652381897,_
2,12,67544.59387817382,0.625,64258.04790039062,0.58,69002.8588256836,0.645,6.830519676208496,_
2,13,67930.14851074219,0.625,66997.69736328124,0.57,71406.17983398438,0.63,6.779152870178223,_
2,14,68342.94094238282,0.6225,73119.32021484376,0.565,77384.68156738281,0.595,6.801007986068726,_
2,15,68914.04619750977,0.62,71349.3794921875,0.57,75605.21877441407,0.595,6.786497592926025,_
2,_,68914.04619750977,0.62,71349.3794921875,0.57,75605.21877441407,0.595,_,166.5648684501648
3,0,147126.53232421874,0.495,128762.27490234375,0.48,113594.3248046875,0.53,6.82187294960022,_
3,1,116524.93481445312,0.5,102293.61840820312,0.49,88939.3552734375,0.53,6.782864093780518,_
3,2,93320.82934570312,0.505,78735.59576416016,0.5,68443.98706054688,0.545,6.7826988697052,_
3,3,73334.08713378906,0.52,67094.06641845703,0.52,58044.14887695313,0.585,6.988164186477661,_
3,4,65616.63889160156,0.535,70405.47091064454,0.52,61610.37041015625,0.575,7.77247428894043,_
3,5,61369.116040039065,0.545,67004.3501586914,0.54,58882.712890625,0.585,6.8519885540008545,_
3,6,59791.2146484375,0.56,70126.91251220703,0.525,61699.843505859375,0.58,6.805557012557983,_
3,7,58881.76223144531,0.565,80668.51745605469,0.505,70654.46787109374,0.55,6.947352647781372,_
3,8,58221.265380859375,0.565,62682.74611816406,0.57,55893.802490234375,0.6,6.840188264846802,_
3,9,58090.24416503906,0.565,59722.49421386719,0.585,53219.141845703125,0.61,6.876393795013428,_
3,10,57899.47681884766,0.5675,65998.21092529297,0.55,59278.51967773437,0.59,6.896399259567261,_
3,11,57887.71663818359,0.5675,59628.13617553711,0.585,54085.29731445313,0.625,6.835278272628784,_
3,12,57832.96867675781,0.5675,64101.211694335936,0.57,58396.35795898437,0.595,6.98099422454834,_
3,13,58034.702697753906,0.565,62525.95377197266,0.595,57169.8419921875,0.625,6.748117208480835,_
3,14,58298.98686523437,0.565,62290.887258911134,0.585,57134.085546875,0.62,6.7815632820129395,_
3,15,58566.806628417966,0.565,63059.97465209961,0.585,57882.201904296875,0.62,7.107464790344238,_
3,16,58893.04870605469,0.5675,68128.74232177735,0.585,63308.26333007812,0.625,6.767263889312744,_
3,17,59053.33774414063,0.5675,64478.81668395996,0.585,59982.78251953125,0.62,6.8771772384643555,_
3,18,59266.40395507812,0.5675,67671.6242767334,0.585,62938.58330078125,0.615,7.029848337173462,_
3,19,59514.433374023436,0.5675,66556.91194152832,0.58,62528.147216796875,0.62,6.8161232471466064,_
3,20,59693.883618164065,0.5675,67301.5560546875,0.585,63427.20791015625,0.62,6.8300580978393555,_
3,21,59811.55712890625,0.5675,65615.24259643555,0.585,62625.0794921875,0.62,6.756399631500244,_
3,_,59811.55712890625,0.5675,65615.24259643555,0.585,62625.0794921875,0.62,_,230.17597723007202
4,0,152984.861328125,0.495,135606.694921875,0.48,123071.0283203125,0.53,6.7929723262786865,_
4,1,125769.28959960937,0.4975,116556.70009765626,0.49,102446.97138671875,0.53,6.822864294052124,_
4,2,106359.6259765625,0.505,97434.0119873047,0.495,84870.35234375,0.535,6.825674533843994,_
4,3,92278.70102539062,0.5075,84661.99226074219,0.5,73161.25268554688,0.555,6.78192925453186,_
4,4,81333.20107421876,0.515,74904.70705566407,0.51,64438.063696289064,0.57,6.837204456329346,_
4,5,72452.88200683593,0.53,67789.0903930664,0.525,58019.48076171875,0.58,6.815848112106323,_
4,6,65982.81726074219,0.5425,62257.87973632813,0.55,52800.951953125,0.595,6.841403245925903,_
4,7,62469.64052734375,0.565,60989.481127929685,0.555,51210.65710449219,0.6,8.228775978088379,_
4,8,60868.17733154297,0.5725,59955.02166748047,0.57,50162.32807617188,0.6,6.845565319061279,_
4,9,59585.95379638672,0.58,60806.5408203125,0.57,51972.1625,0.61,6.809914588928223,_
4,10,58464.83292236328,0.5875,58331.661120605466,0.585,49937.18562011719,0.62,6.908047437667847,_
4,11,58274.84552001953,0.585,59237.12823486328,0.585,50891.48288574219,0.615,6.867203950881958,_
4,12,58344.58330078125,0.5825,57353.9322265625,0.6,49247.628173828125,0.63,7.039767742156982,_
4,13,58713.64384765625,0.5825,55400.997955322266,0.605,47074.51806640625,0.63,7.027336597442627,_
4,14,59334.00341796875,0.5825,55084.19370727539,0.605,46521.25185546875,0.635,6.831273555755615,_
4,15,59843.59052734375,0.5775,54842.10288696289,0.605,46311.52004394531,0.635,6.799653053283691,_
4,16,60490.6111328125,0.58,64827.42585449219,0.565,56048.117895507814,0.61,6.822233438491821,_
4,17,60987.831604003906,0.58,53982.14353027344,0.61,45164.99575195312,0.65,6.80847430229187,_
4,18,61719.852478027344,0.5775,48710.78904724121,0.635,41654.275146484375,0.68,6.887529134750366,_
4,19,62147.45056152344,0.575,70372.3809387207,0.55,63300.29248046875,0.595,6.838211536407471,_
4,20,62581.288146972656,0.575,53911.18238945007,0.63,45852.10500488281,0.65,6.841840982437134,_
4,21,62860.613671875,0.57,55030.9045085907,0.63,46187.31101074219,0.65,6.83079195022583,_
4,22,63044.78269042969,0.5675,56853.6779838562,0.63,46504.43557128906,0.65,6.895270824432373,_
4,23,63157.52939453125,0.5675,61706.56223907471,0.625,50546.96875,0.635,8.351655006408691,_
4,24,63370.149169921875,0.5675,61069.555766677855,0.62,50601.69619140625,0.645,6.828357219696045,_
4,25,63609.04553222656,0.5625,68259.4538269043,0.62,56973.472827148435,0.635,6.904324293136597,_
4,26,64041.78338623047,0.56,69603.41183166504,0.605,60226.0505859375,0.64,6.896710395812988,_
4,27,64471.84431152344,0.5575,70421.7438720703,0.615,59188.52258300781,0.625,6.889312505722046,_
4,28,64928.49123535156,0.5575,70915.3129333496,0.615,59134.5890625,0.625,6.845852613449097,_
4,_,64928.49123535156,0.5575,70915.3129333496,0.615,59134.5890625,0.625,_,304.1391739845276
